"","CountyName","avg_CO","avg_CO_rate","sum_CO","n","CO_rate2","Customers_Served","avg_CO_rate2","ifelse(avg_CO_rate2 == avg_CO_rate, TRUE, FALSE)","RPL_THEMES","GEOID","X","count_nf","pct_pov","pct_unemp","pct_no_HS","number_over_65","pct_over_65","pct_under_17","pct_with_disability","pct_single_parent","pct_black","pct_asian","pct_white","pct_hispanic","pct_english_def","pct_multi_unit","pct_mobile_home","pct_overcrowded","pct_no_vehicle","pct_over65_alone","pct_insured","pct_own_occ","pct_SS","pct_PA_FS","tot_pop","median_HH_inc","median_home_value","RUCC_2013","X2013.code","Beneficiaries","EDB","count_hosp","EDB_per_65","pct_renter_occ","urban_rural","POP_DENSITY"
"235","Waller",4050.95216632183,0.199429835158969,1429986.11471161,353,0.199429835158969,20312.668679151,0.199429835158969,TRUE,0.7233,48473,204,2,14.8507019972316,3.16469692130028,17.5017494751575,6013,11.6009415033184,24.1761845963883,11.7204905170577,5.37209149034342,24.7549776200031,0.937644698255904,42.8731285692236,30.0605803364717,6.64409998142377,12.7027027027027,23.0199764982374,5.89941335442621,3.46054973304331,19.0753367703309,79.6857746178733,68.3343220618285,28.7851822556193,12.5370773185683,51832,59642,197400,1,2,4529,185,0,3.07666722102112,31.6656779381715,1,38.99106852
"236","Ward",175.405099150142,0.0329324968720568,61918,353,0.0329324968720568,5326.20104183393,0.0329324968720568,TRUE,0.5375,48475,205,1,13.2478632478632,3.58406574591942,21.3733206676618,1606,13.775947846972,27.6376737004632,10.4051246537396,5.58069381598793,4.02298850574713,0.952135872362326,39.9982844398696,53.6627208783668,4.74692329045989,10.0207039337474,17.4741200828157,5.45500251382604,3.26797385620915,22.9140722291407,80.8777700831025,71.543489190548,27.4509803921569,10.7088989441931,11658,62986,86800,6,6,1838,153,1,9.52677459526775,28.456510809452,0,5.386745352
"237","Washington",532.363636363636,0.0314937386855797,187392,352,0.0314937386855797,16903.7928992341,0.0314937386855797,TRUE,0.3557,48477,206,4,12.2059405940594,3.24103209565765,13.2535762942779,7376,20.9765947160367,21.90086170122,15.2978038237257,5.21188118811881,16.3893865711117,1.65514887808207,64.0104655461707,16.0566504564457,3.61562433814408,10.5393064297174,13.2790324571146,3.01782178217822,5.16435643564356,25.1355748373102,88.4272824857118,74.1227722772277,40.8,8.75247524752475,35163,54971,179100,6,5,8770,269,1,3.64696312364425,25.8772277227723,0,22.47045272
"238","Webb",5209.20396832977,0.052021259160834,1838849.00082041,353,0.052021259160834,100136.060763629,0.052021259160834,TRUE,0.9328,48479,207,5,25.5238069769619,2.91955253272091,32.4383442150617,25141,9.19144797935114,33.2374253270256,11.871328217716,11.6674912086002,0.287724018923247,0.480027492816039,3.5305601661268,95.4688036969063,21.0227686040591,20.8089979648607,9.65908406690671,11.5551752263033,6.07977108933132,19.2911976452806,72.3104309944495,62.1923010068326,25.0972736632392,26.2217705812352,273526,46475,125900,2,3,33300,719,6,2.85987033133129,37.8076989931674,1,31.41742865
"239","Wharton",4440.92119035742,0.218225388196948,1567645.18019617,353,0.218225388196948,20350.1582792443,0.218225388196948,TRUE,0.8103,48481,208,4,17.606421475097,3.08202050512628,21.7302704705446,6919,16.6414123193112,25.9807104889723,14.6308334141845,9.75064148957168,13.5243043028598,0.341534983284027,44.4572720494504,41.3882675517714,5.47223871350765,13.5768161969035,13.0380536494074,5.06612277123495,6.71096782683071,29.0359878595173,81.2481808479674,66.9649319034147,34.17988025528,15.6523455490493,41577,48310,128100,4,5,8439,303,2,4.37924555571614,33.0350680965853,0,14.77968937
"240","Wheeler",0.444759206798867,0.000152166283963196,157,353,0.000152166283963196,2922.84989299233,0.000152166283963196,TRUE,0.4901,48483,209,1,16.491067338525,2.92611558156547,19.757174392936,1024,19.1832146871487,25.6463094792057,15.6297420333839,6.13834173156207,2.95991007868115,0.0562008242787561,68.4713375796178,26.0022480329711,5.3836882282041,6.94597574421169,9.11429621462698,5.72606504809895,4.26019239578562,26.85546875,80.9180576631259,66.6055886394869,31.2414109024279,11.4979386165827,5338,49315,84000,9,6,1136,84,2,8.203125,33.3944113605131,0,2.253624151
"241","Wichita",1584.92351275185,0.024479647679774,559478.000001404,353,0.024479647679774,64744.5393612171,0.024479647679774,TRUE,0.5178,48485,210,14,17.395979816362,2.72292524315228,13.4043487028624,19043,14.4708045837259,22.3639016383477,16.6863147104049,7.38894863098685,9.95774947566795,2.17635794401046,65.2747803884617,19.1935925104106,1.70148453306682,21.4032145851544,4.78798365948945,2.15485151790884,6.82645380097609,31.3343485795305,85.9217495301555,60.3110265530648,32.498552403011,13.7314914384978,131596,48650,100000,3,4,25997,1675,5,8.7958830016279,39.6889734469352,1,80.9592377
"242","Wilbarger",8.11898016997167,0.00117062809920258,2866,353,0.00117062809920258,6935.57601726993,0.00117062809920258,TRUE,0.7668,48487,211,2,15.7528957528958,3.54891884029865,22.8206865401987,2368,18.452427335775,22.410971713551,22.8370141692393,4.36293436293436,9.59245694693369,0.942881633289176,58.1313800358451,29.1124444790774,3.07451368282229,15.2564102564103,7.05128205128205,3.62934362934363,5.40540540540541,35.0506756756757,85.260824823874,60.7335907335907,40.9073359073359,19.9034749034749,12833,45302,68300,6,5,2728,187,1,7.89695945945946,39.2664092664093,0,5.103115911
"243","Willacy",594.722392126122,0.0768216139135787,209937.004420521,353,0.0768216139135788,7741.60241927697,0.0768216139135787,TRUE,0.9565,48489,212,1,28.8481494292632,7.25892539437789,34.265944645006,2954,13.6835278858625,24.0596627756161,16.8428817310057,9.58145970252508,0.551232166018158,0,11.242356864925,88.1925143598295,9.44554455445545,9.59989075515499,10.3919158814693,11.708751297129,5.10204081632653,16.2830060934326,72.431767887878,70.5292286406088,34.8149429263231,23.3829124870287,21588,35521,55300,6,5,3576,147,0,4.97630331753555,29.4707713593912,0,14.11301272
"244","Williamson",17903.0113314448,0.0742189723873461,6319763,353,0.0742189723873461,241218.798314932,0.0742189723873461,TRUE,0.0395,48491,213,14,5.72158081705151,3.32561351221804,6.76649782643519,64740,11.8224118158377,25.9901315549192,10.0148993512995,6.56194493783304,6.12869884076815,6.78775173300414,59.3786751009854,24.4468630616285,2.91351913542595,22.4315281991605,2.11026141889365,2.31072380106572,2.32515541740675,20.8897126969416,90.702694559624,68.3880994671403,23.4763543516874,5.42295737122558,547604,87337,262300,1,2,85358,2750,12,4.24776027185666,31.6119005328597,1,189.0580088
"245","Wilson",76.3260972854528,0.00362333707184897,26943.1123417648,353,0.00362333707184897,21065.1385095961,0.00362333707184896,FALSE,0.2055,48493,214,4,8.96205428081103,3.08433610760391,12.4342622257148,7557,15.3681898602892,24.5032843226974,12.8405952430026,5.31367189982839,1.22018180708926,0.309112724462612,57.033331299697,39.6823460028878,2.4507365187861,3.99681166021407,23.5538601685265,5.80944511536261,2.9301468251446,14.6486701071854,87.1140607609547,84.376787643806,33.1850251064641,7.98321998347423,49173,76692,199600,1,2,8591,303,1,4.00952759031362,15.623212356194,1,23.62198084
"246","Winkler",10.8498583569405,0.00309411031566248,3830,353,0.00309411031566248,3506.61652301736,0.00309411031566248,TRUE,0.581,48495,253,0,14.1275295914471,2.21840068787618,30.8109280138768,906,11.5164611668997,29.8970382610906,11.2398609501738,6.37647957235586,2.24990466505657,0,35.1213931613067,60.963518494979,7.97791580400276,4.56636005256242,8.8042049934297,2.63459335624284,4.96372661321115,27.8145695364238,79.2712759109051,79.610538373425,22.4894998090874,7.75105001909126,7867,60366,62700,6,6,1043,66,1,7.28476821192053,20.389461626575,0,3.610576923
"247","Wise",1578.05738075152,0.0526894232696952,557054.255405286,353,0.0526894232696952,29950.1737317203,0.0526894232696952,FALSE,0.253,48497,215,4,10.1792659484107,2.64301927442004,14.6967515522361,9851,14.8604616080857,24.8317996681249,16.950682249281,5.82949617774599,1.27470206667672,0.509880826670689,76.7506411223412,19.3422839040579,3.23880116016758,4.75479916115503,26.0324245846104,3.89378157271224,3.42885242970182,20.952187595168,82.0871321054886,77.93821806965,33.30502034065,10.0138584648397,66290,64536,170300,1,2,11597,605,2,6.14150847629682,22.06178193035,1,28.30040833
"248","Wood",126.258014983873,0.00571161739276941,44569.0792893071,353,0.00571161739276941,22105.4749121866,0.00571161739276941,TRUE,0.249,48499,216,5,15.2513628104179,2.61730145314758,15.2725243380666,11858,26.7276743452193,19.4180228102601,21.2103041904015,6.06904906117505,4.92268854528242,0.644637785691746,82.4595410900239,9.99639363476536,1.43056772696052,6.20297215951843,16.5632054176072,2.19261053906723,4.47607510599637,21.0912464159217,86.8614653721086,80.2119927316778,50.7450030284676,11.084191399152,44366,53394,137500,6,6,15333,755,2,6.36700961376286,19.7880072683222,0,26.5478524
"249","Yoakum",6.3626109353151,0.00181584539290386,2246.00166016623,353,0.00181584539290386,3503.93869443927,0.00181584539290386,FALSE,0.4545,48501,217,1,9.09438288116164,2.76482345103264,36.5072850400164,991,11.4818676862472,33.0320936160352,9.74394624029661,1.83416125334352,0.440273432974163,0.0463445718920171,31.7576178890048,66.4581160931526,15.0746078306338,3.88541323674679,17.5502140270003,7.60412686282002,4.05043943446695,19.9798183652876,72.1237400069517,78.0282766526557,27.7034772640428,6.57241115781429,8631,70005,116400,7,6,1233,84,1,8.47628657921292,21.9717233473443,0,4.167043902
"250","Young",549.238446587734,0.0561395654173796,193881.17164547,353,0.0561395654173796,9783.44671007555,0.0561395654173796,TRUE,0.1779,48503,218,3,13.9592171889969,1.89734513274336,17.0207648520805,3681,20.4091816367265,24.2625859392326,14.2309643239587,7.07540714383468,2.10135284985584,0.266134397870925,77.9108449767132,18.6626746506986,2.00282752120641,8.01605504587156,10.5963302752294,1.69700287395648,4.35199124127549,22.5753871230644,80.5557121118187,75.5576844122075,37.9362255371562,10.5104694128917,18036,50635,96800,7,6,4443,276,2,7.49796251018745,24.4423155877925,0,7.614818339
"251","Zapata",1185.98411651771,0.196708963189604,418652.393130753,353,0.196708963189604,6029.13104358426,0.196708963189604,TRUE,0.9842,48505,219,1,32.4672440595159,6.06362820384961,38.0875404128326,1975,13.8073266219239,33.5290827740492,18.0696712693629,11.1481234732401,0,0.782997762863535,4.60011185682327,94.3861856823266,22.2333538840937,7.39076541679579,29.9814068794546,15.4119475904952,6.39573617588275,25.2658227848101,71.4866475082358,74.7501665556296,34.8434377081945,31.1792138574284,14304,33952,77800,6,5,1972,83,0,4.20253164556962,25.2498334443704,0,5.53158728
"252","Zavala",398.487252124646,0.0833435136858446,140666,353,0.0833435136858446,4781.2629261913,0.0833435136858446,TRUE,0.996,48507,254,0,33.6320358443013,4.53131941359396,33.145354574933,1665,13.8300523299277,29.5373369881219,20.9768421052632,15.7378885466256,0.332253509427693,0.024919013207077,5.07517235650802,93.8948417642661,7.06789846623015,11.3568985176739,25.7924743443558,7.70092411089331,9.68916269952394,21.2612612612613,83.9578947368421,71.9686362363484,37.8605432651918,41.5569868384206,12039,34459,50000,7,6,2044,95,0,5.70570570570571,28.0313637636516,0,3.582749011
